51.3731583, 30.1261028,'ISF-II'
51.3943389,30.06252583,'Yaniv'
51.385753,30.118910,'Clinic'
51.4111639,30.0597611,'Water Station'
51.4001694,30.0648361,'Checkpoint'
51.39,30.105,'Reactor'
51.3774528,30.13558890,'Cooling tower'
51.38934333,30.072,'Novarka'
